KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
513100772,0,,,11,4,7,1,0,1,10,4,6,4,2,2,10,4,6,10,4,6,6,2,4,4,1,3,2,0,2,0,0,0,0,0,0,4,4,1,1,1,0,1,0,0,3,2,1,1,4,0,1,0
513100774,0,,,15,7,8,0,0,0,15,7,8,7,4,3,15,7,8,15,7,8,8,3,5,5,2,3,1,0,1,0,0,0,0,0,0,7,7,1,4,2,0,0,0,0,6,5,1,0,6,0,1,1
513100781,0,,,33,15,18,7,4,3,26,11,15,7,3,4,25,10,15,25,10,15,19,8,11,9,3,6,2,0,2,0,0,0,0,0,0,13,13,3,6,2,1,0,0,1,10,9,1,1,11,0,3,6
513100783,0,,,99,50,49,7,5,2,92,45,47,43,26,17,91,44,47,89,42,47,49,19,30,26,9,17,14,5,9,2,0,2,0,0,0,37,36,9,11,8,5,3,0,0,27,21,6,3,27,0,7,6
513100784,0,,,19,9,10,0,0,0,19,9,10,13,7,6,19,9,10,19,9,10,6,2,4,3,1,2,2,1,1,0,0,0,0,0,0,6,6,1,1,2,0,2,0,0,5,3,2,0,4,0,1,1
513100792,2,513100794,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100794,1,,513100792;513100894,23,11,12,2,1,1,27,12,15,11,5,6,25,11,14,24,11,13,16,7,9,5,3,2,1,0,1,0,0,0,0,0,0,9,9,3,7,1,1,1,0,0,10,10,0,1,9,0,2,7
513100801,0,,,86,42,44,9,3,6,77,39,38,38,20,18,76,38,38,75,38,37,39,19,20,25,12,13,4,3,1,0,0,0,4,2,2,33,33,7,10,9,6,0,0,1,26,23,3,2,23,0,5,7
513100802,0,,,22,7,15,2,0,2,20,7,13,8,3,5,19,7,12,19,7,12,12,4,8,7,1,6,2,0,2,0,0,0,0,0,0,7,7,1,2,2,1,0,0,1,6,2,4,1,7,0,1,1
513100803,0,,,23,11,12,0,0,0,23,11,12,7,4,3,23,11,12,23,11,12,16,7,9,6,2,4,2,0,2,1,0,1,0,0,0,10,10,2,4,3,1,0,0,0,8,7,1,0,9,0,2,1
513100811,0,,,55,30,25,4,2,2,51,28,23,24,14,10,49,27,22,49,27,22,27,14,13,13,8,5,4,2,2,1,1,0,3,2,1,21,21,3,8,5,4,1,0,0,18,12,6,1,14,0,1,6
513100812,0,,,122,58,64,35,19,16,87,39,48,75,37,38,76,33,43,74,33,41,12,2,10,6,1,5,2,0,2,1,0,1,0,0,0,37,37,5,5,7,15,4,1,0,32,30,2,3,10,0,3,1
513100813,2,513100814,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100814,1,,513100813,247,118,129,32,13,19,217,106,111,169,88,81,205,101,104,199,99,100,48,18,30,26,9,17,5,2,3,1,0,1,0,0,0,106,106,35,29,23,13,6,1,0,70,63,7,8,30,11,6,7
513100821,0,,,757,360,397,78,40,38,668,313,355,439,218,221,635,293,342,616,280,336,229,95,134,130,53,77,41,16,25,2,1,1,20,11,9,358,358,144,107,49,40,16,2,0,213,187,26,18,157,26,49,54
513100822,0,,,623,282,341,62,35,27,554,243,311,339,172,167,542,238,304,532,235,297,215,71,144,133,36,97,50,16,34,4,1,3,5,0,5,332,332,161,89,52,22,8,0,0,167,151,16,24,168,13,83,35
513100823,0,,,733,354,379,84,50,34,648,303,345,381,195,186,619,289,330,612,285,327,267,108,159,135,51,84,39,16,23,2,1,1,2,1,1,312,312,80,120,64,30,11,4,3,231,206,25,24,179,1,54,57
513100824,0,,,1124,550,574,102,51,51,1015,492,523,602,316,286,993,483,510,977,477,500,413,176,237,223,85,138,82,23,59,10,1,9,4,1,3,518,517,186,182,82,46,17,2,2,329,294,35,37,258,14,81,75
513100831,0,,,416,208,208,40,22,18,376,186,190,252,127,125,368,183,185,358,178,180,124,59,65,58,29,29,14,6,8,0,0,0,16,2,14,216,216,97,65,33,15,6,0,0,118,109,9,17,87,20,23,28
513100832,0,,,133,63,70,23,12,11,110,51,59,78,37,41,108,50,58,107,50,57,32,14,18,15,6,9,5,3,2,0,0,0,11,4,7,64,64,30,15,9,5,4,1,0,34,33,1,10,21,7,8,9
513100833,0,,,918,432,486,114,60,54,795,365,430,498,247,251,763,351,412,744,341,403,297,118,179,162,58,104,63,16,47,10,2,8,4,4,0,343,342,80,110,72,49,18,10,3,257,224,33,23,169,6,41,51
513100834,0,,,96,47,49,2,2,0,94,45,49,46,25,21,94,45,49,92,43,49,48,20,28,28,10,18,5,1,4,0,0,0,1,0,1,52,52,20,22,9,0,1,0,0,32,28,4,0,35,2,12,13
513100841,0,,,347,171,176,65,38,27,279,130,149,179,81,98,263,121,142,257,118,139,100,49,51,45,19,26,10,2,8,0,0,0,0,0,0,128,128,27,47,21,14,12,4,3,99,86,13,15,66,0,17,27
513100842,0,,,41,22,19,12,7,5,29,15,14,28,14,14,28,15,13,27,15,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16,16,4,3,5,4,0,0,0,12,12,0,6,1,1,1,0
513100844,0,,,60,33,27,4,3,1,56,30,26,29,15,14,53,27,26,52,27,25,27,15,12,16,8,8,5,2,3,0,0,0,0,0,0,24,24,5,11,3,2,2,1,0,19,15,4,1,17,0,4,9
513100853,0,,,30,13,17,4,1,3,26,12,14,12,4,8,26,12,14,26,12,14,14,8,6,7,2,5,2,0,2,0,0,0,0,0,0,13,13,2,7,2,2,0,0,0,11,10,1,1,10,0,2,5
513100862,2,513100764,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100881,2,513100882,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100882,1,,513100881,11,4,7,1,1,0,19,7,12,13,3,10,18,7,11,17,6,11,6,4,2,1,0,1,1,0,1,0,0,0,0,0,0,4,4,1,2,2,1,1,0,0,6,5,1,0,4,0,1,0
513100894,2,513100794,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100901,1,,513100903,20,10,10,5,1,4,21,12,9,10,5,5,20,11,9,20,11,9,11,7,4,3,2,1,0,0,0,0,0,0,0,0,0,7,7,3,4,0,2,0,0,1,7,5,2,0,8,0,3,3
513100903,2,513100901,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100912,2,513100921,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100921,1,,513100912,296,131,165,36,14,22,262,118,144,173,80,93,250,113,137,245,111,134,89,38,51,47,18,29,7,3,4,0,0,0,0,0,0,122,122,30,46,22,17,6,2,0,92,82,10,12,61,3,15,22
513100922,0,,,474,241,233,61,34,27,407,202,205,301,159,142,397,198,199,396,198,198,106,43,63,52,21,31,8,4,4,0,0,0,5,4,1,228,228,87,76,35,23,5,1,1,137,133,4,19,74,15,23,23
513100924,0,,,53,20,33,9,2,7,44,18,26,26,10,16,43,18,25,42,18,24,18,8,10,11,3,8,4,2,2,0,0,0,0,0,0,25,25,10,7,3,5,0,0,0,15,15,0,2,14,0,7,2
513100931,0,,,96,43,53,11,7,4,85,36,49,32,16,16,85,36,49,84,36,48,53,20,33,36,11,25,20,6,14,3,1,2,0,0,0,33,31,6,12,6,5,0,2,0,25,22,3,2,24,0,6,8
513100932,2,513100933,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100933,1,,513100932;513100934,233,106,127,27,12,15,205,93,112,120,58,62,199,90,109,194,89,105,85,35,50,40,15,25,7,1,6,0,0,0,3,0,3,104,104,35,38,17,13,5,0,0,70,68,2,8,57,4,18,20
513100934,2,513100933,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100941,0,,,33,14,19,6,4,2,27,10,17,16,7,9,26,9,17,25,8,17,11,3,8,8,1,7,5,1,4,0,0,0,1,0,1,11,11,2,3,3,2,0,0,1,9,5,4,1,9,0,2,1
513100942,0,,,39,16,23,3,1,2,36,15,21,19,8,11,35,15,20,35,15,20,17,7,10,12,4,8,4,1,3,0,0,0,0,0,0,15,15,5,3,2,4,0,1,0,10,5,5,1,10,0,2,3
513100943,0,,,52,21,31,2,1,1,50,20,30,29,12,17,47,17,30,45,17,28,21,8,13,7,1,6,5,1,4,1,0,1,9,0,9,23,23,11,4,4,1,1,2,0,11,5,6,0,12,8,1,2
513100944,0,,,12,6,6,0,0,0,12,6,6,6,4,2,11,5,6,11,5,6,6,2,4,3,1,2,2,1,1,0,0,0,0,0,0,5,5,0,4,0,1,0,0,0,5,4,1,0,4,0,0,2
513100951,0,,,33,19,14,1,1,0,32,18,14,13,9,4,32,18,14,32,18,14,19,9,10,7,2,5,3,1,2,0,0,0,0,0,0,15,15,3,7,4,1,0,0,0,12,11,1,0,12,0,2,5
513100954,0,,,40,28,12,7,2,5,31,24,7,31,24,7,31,24,7,31,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,19,1,5,1,0,0,0,7,7,0,6,0,12,0,0
513100961,2,513100963,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100963,1,,513100961;513100964;513100973;513100974,34,17,17,5,3,2,53,26,27,21,10,11,51,25,26,50,25,25,32,16,16,18,9,9,7,3,4,0,0,0,0,0,0,12,12,9,7,5,2,0,2,0,16,13,3,1,21,0,8,4
513100964,2,513100963,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100973,2,513100963,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100974,2,513100963,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100982,2,513100983,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100983,1,,513100982;513100984;513100994,8,5,3,1,1,0,20,10,10,6,2,4,20,10,10,20,10,10,14,8,6,8,5,3,4,2,2,0,0,0,0,0,0,5,5,3,7,0,1,0,0,0,8,7,1,0,10,0,3,5
513100984,2,513100983,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513100994,2,513100983,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513101001,2,513101002,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513101002,1,,513101001,39,19,20,2,1,1,42,20,22,24,13,11,40,20,20,40,20,20,18,7,11,16,6,10,3,1,2,0,0,0,0,0,0,16,16,4,8,1,4,1,0,0,14,12,2,0,12,0,2,4
513101004,0,,,100,45,55,5,2,3,95,43,52,42,21,21,92,41,51,91,40,51,53,22,31,24,7,17,12,1,11,2,1,1,2,0,2,42,42,6,23,7,4,1,1,0,36,31,5,1,31,0,5,12
513101013,1,,513101014,22,11,11,0,0,0,26,13,13,15,9,6,26,13,13,26,13,13,11,4,7,7,1,6,4,0,4,0,0,0,0,0,0,8,8,3,3,3,2,0,0,0,8,5,3,0,9,0,2,2
513101014,2,513101013,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513101021,0,,,66,33,33,3,3,0,63,30,33,35,19,16,61,29,32,60,28,32,28,11,17,17,6,11,10,5,5,0,0,0,0,0,0,29,29,12,5,7,2,3,0,0,17,11,6,0,20,0,8,4
513101022,0,,,195,94,101,28,13,15,167,81,86,95,46,49,164,78,86,162,77,85,72,35,37,26,11,15,8,2,6,0,0,0,1,1,0,81,81,18,33,11,17,2,0,0,63,57,6,8,50,0,13,19
513101023,0,,,89,44,45,7,6,1,82,38,44,46,20,26,81,38,43,80,37,43,36,18,18,16,8,8,1,0,1,1,0,1,0,0,0,39,39,11,12,11,4,1,0,0,28,25,3,3,25,0,7,8
513101024,0,,,391,190,201,50,25,25,341,165,176,222,109,113,334,162,172,327,155,172,119,56,63,45,19,26,13,2,11,1,0,1,3,1,2,153,153,30,54,36,22,9,2,0,123,109,14,12,78,1,21,26
513101031,0,,,104,51,53,14,5,9,90,46,44,70,36,34,87,44,43,82,41,41,20,10,10,9,2,7,2,0,2,0,0,0,0,0,0,47,47,19,14,5,5,3,0,1,28,25,3,5,15,5,3,6
513101032,0,,,452,207,245,66,32,34,376,171,205,243,127,116,361,165,196,355,163,192,133,44,89,84,23,61,48,10,38,9,0,9,9,6,3,189,187,74,55,19,28,10,1,0,111,102,9,19,60,18,17,24
513101033,0,,,92,41,51,14,7,7,78,34,44,40,16,24,76,33,43,75,32,43,38,18,20,23,10,13,9,3,6,1,0,1,0,0,0,39,39,11,15,5,6,0,2,0,28,26,2,4,26,0,8,10
513101034,0,,,377,175,202,35,23,12,342,152,190,185,78,107,329,143,186,325,140,185,157,74,83,77,35,42,23,9,14,2,0,2,51,13,38,198,198,94,57,27,13,6,1,0,101,91,10,8,109,26,45,31
513101041,0,,,802,368,434,110,63,47,687,303,384,438,212,226,668,295,373,659,288,371,249,91,158,142,43,99,70,21,49,7,2,5,9,6,3,334,331,104,111,60,45,9,2,0,222,200,22,52,123,20,32,51
513101042,0,,,260,116,144,31,14,17,227,101,126,139,63,76,224,99,125,222,98,124,88,38,50,46,17,29,16,5,11,2,0,2,0,0,0,119,119,46,34,17,15,7,0,0,72,61,11,8,64,3,24,14
513101043,0,,,861,416,445,176,90,86,678,322,356,550,275,275,647,303,344,629,295,334,128,47,81,62,19,43,18,3,15,2,0,2,7,4,3,343,343,93,90,74,66,18,2,0,248,236,12,47,91,13,31,27
513101044,0,,,792,377,415,94,47,47,693,327,366,447,226,221,672,321,351,660,317,343,246,101,145,128,45,83,35,10,25,2,0,2,6,5,1,393,393,167,118,59,33,16,0,0,221,206,15,28,175,25,65,50
513101051,0,,,354,160,194,31,17,14,321,143,178,173,83,90,305,134,171,302,133,169,148,60,88,87,30,57,37,10,27,7,1,6,0,0,0,141,140,37,57,20,14,7,4,1,101,88,13,7,80,4,21,28
513101052,0,,,23,8,15,1,0,1,22,8,14,5,2,3,22,8,14,22,8,14,17,6,11,10,3,7,5,1,4,0,0,0,0,0,0,11,11,3,5,2,1,0,0,0,8,4,4,0,10,0,2,3
513101053,0,,,290,138,152,18,7,11,266,127,139,141,69,72,263,126,137,259,124,135,125,58,67,71,31,40,19,9,10,1,0,1,5,1,4,132,132,42,48,23,13,5,1,0,88,72,16,6,84,0,25,25
513101054,0,,,259,123,136,40,24,16,219,99,120,134,63,71,214,97,117,209,94,115,85,36,49,47,21,26,13,7,6,1,1,0,0,0,0,110,110,35,36,19,10,6,3,1,71,63,8,13,57,0,21,16
513101061,0,,,835,383,452,70,26,44,764,356,408,401,182,219,738,340,398,728,337,391,363,174,189,114,54,60,32,10,22,1,0,1,5,3,2,343,343,52,169,68,36,13,4,1,290,262,28,15,221,1,41,104
513101062,0,,,859,407,452,113,60,53,741,346,395,463,225,238,695,325,370,681,314,367,278,121,157,114,44,70,23,4,19,5,0,5,10,5,5,348,347,85,119,71,47,22,3,0,261,246,15,20,177,8,47,77
513101063,0,,,226,101,125,26,6,20,196,93,103,145,68,77,186,90,96,181,86,95,51,25,26,17,9,8,2,1,1,0,0,0,3,1,2,99,99,25,36,28,5,5,0,0,72,68,4,11,35,4,12,13
513101064,0,,,117,50,67,17,9,8,100,41,59,61,23,38,94,39,55,93,39,54,39,18,21,14,6,8,1,0,1,0,0,0,1,0,1,51,51,19,15,7,6,3,0,1,31,28,3,5,26,4,7,9
513101071,0,,,826,382,444,90,41,49,731,339,392,422,207,215,709,326,383,698,321,377,309,132,177,147,52,95,51,13,38,4,1,3,18,9,9,383,383,134,132,70,26,14,5,2,244,221,23,18,215,5,70,63
513101072,0,,,820,389,431,106,57,49,677,312,365,445,223,222,664,304,360,654,298,356,232,89,143,122,41,81,50,12,38,9,2,7,13,5,8,392,390,170,116,46,40,14,4,0,216,189,27,33,151,22,54,44
513101073,0,,,331,160,171,38,18,20,291,141,150,146,78,68,287,139,148,285,138,147,145,63,82,77,31,46,26,9,17,1,0,1,0,0,0,135,135,26,54,31,16,8,0,0,108,94,14,13,94,0,21,38
513101074,0,,,816,384,432,93,48,45,715,332,383,401,196,205,698,322,376,686,318,368,314,136,178,140,51,89,52,20,32,5,2,3,2,0,2,360,358,121,115,69,31,18,3,1,234,206,28,20,209,1,71,54
513101081,0,,,561,281,280,71,42,29,488,237,251,297,152,145,475,233,242,467,229,238,191,85,106,68,30,38,23,4,19,2,0,2,6,2,4,249,249,86,72,48,32,9,1,1,160,142,18,22,128,2,44,35
513101082,0,,,121,55,66,21,6,15,100,49,51,52,28,24,97,48,49,94,47,47,48,21,27,22,9,13,10,3,7,1,1,0,0,0,0,49,49,16,14,7,6,4,2,0,33,26,7,5,31,0,12,9
513101083,0,,,547,254,293,36,21,15,507,229,278,268,133,135,493,222,271,483,218,265,239,96,143,105,35,70,29,5,24,2,2,0,0,0,0,264,264,90,105,41,19,7,1,1,171,151,20,6,166,1,57,49
513101084,0,,,389,185,204,43,25,18,346,160,186,192,92,100,333,151,182,327,149,178,154,68,86,67,28,39,21,7,14,0,0,0,6,3,3,159,159,34,58,40,19,5,3,0,125,111,14,11,98,1,22,34
513101091,1,,513101094,104,45,59,8,5,3,100,42,58,47,20,27,99,41,58,98,41,57,53,22,31,25,10,15,5,2,3,0,0,0,4,2,2,41,41,7,18,9,7,2,0,0,36,28,8,1,36,0,6,11
513101094,2,513101091,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513101101,0,,,30,13,17,5,2,3,25,11,14,8,4,4,25,11,14,25,11,14,17,7,10,9,4,5,3,1,2,0,0,0,0,0,0,13,13,3,6,2,1,1,0,0,10,9,1,1,11,0,3,5
513101102,0,,,43,18,25,6,2,4,37,16,21,20,10,10,36,16,20,36,16,20,17,6,11,12,4,8,2,1,1,1,0,1,0,0,0,17,17,5,5,2,3,2,0,0,12,9,3,1,12,0,4,4
513101103,0,,,45,21,24,5,1,4,40,20,20,21,11,10,40,20,20,40,20,20,19,9,10,5,1,4,2,0,2,0,0,0,0,0,0,18,18,5,7,3,0,1,2,0,13,11,2,2,13,0,4,4
513101104,0,,,34,16,18,0,0,0,33,16,17,18,9,9,30,15,15,30,15,15,15,7,8,9,4,5,2,2,0,0,0,0,0,0,0,14,14,5,3,4,1,0,0,1,9,6,3,0,10,0,3,3
513101111,0,,,15,5,10,0,0,0,15,5,10,7,2,5,15,5,10,15,5,10,8,3,5,3,2,1,0,0,0,0,0,0,0,0,0,6,6,1,3,1,0,1,0,0,5,4,1,0,5,0,0,2
513101112,0,,,35,18,17,5,2,3,30,16,14,13,7,6,29,15,14,29,15,14,17,9,8,8,3,5,1,0,1,0,0,0,0,0,0,16,16,6,5,3,0,2,0,0,10,9,1,1,12,0,4,4
513101113,0,,,85,41,44,6,5,1,79,36,43,39,19,20,74,32,42,73,31,42,40,17,23,29,11,18,9,2,7,0,0,0,0,0,0,36,36,10,12,7,5,2,0,0,26,21,5,2,26,0,8,9
513101114,0,,,30,16,14,5,3,2,25,13,12,14,9,5,25,13,12,25,13,12,11,4,7,6,2,4,4,1,3,0,0,0,0,0,0,11,11,3,3,2,1,1,1,0,8,6,2,1,8,0,3,2
513101121,0,,,48,24,24,2,1,1,46,23,23,29,15,14,43,22,21,41,20,21,17,8,9,7,4,3,3,1,2,0,0,0,0,0,0,19,19,4,8,3,2,1,1,0,15,13,2,0,11,0,2,6
513101122,0,,,310,155,155,67,36,31,243,119,124,193,93,100,217,109,108,207,101,106,50,26,24,21,9,12,4,3,1,0,0,0,0,0,0,100,100,11,28,19,30,7,4,1,87,79,8,2,35,0,8,14
513101124,0,,,134,55,79,16,9,7,117,46,71,69,27,42,114,46,68,112,45,67,48,19,29,22,8,14,6,1,5,0,0,0,1,0,1,63,63,25,21,7,6,2,2,0,37,32,5,5,31,4,10,11
513101131,0,,,179,79,100,25,11,14,154,68,86,80,37,43,152,67,85,151,67,84,74,31,43,40,15,25,15,4,11,2,0,2,0,0,0,75,75,19,27,15,10,3,1,0,55,49,6,6,49,0,15,15
513101132,0,,,294,137,157,25,14,11,258,118,140,180,89,91,254,117,137,244,113,131,78,29,49,53,18,35,26,6,20,6,1,5,7,5,2,142,141,70,35,22,11,2,1,0,69,66,3,12,33,16,9,11
513101133,0,,,44,27,17,8,7,1,36,20,16,29,17,12,33,19,14,32,18,14,7,3,4,5,2,3,1,1,0,0,0,0,0,0,0,14,14,2,2,4,4,2,0,0,12,11,1,0,5,0,2,1
513101134,0,,,402,202,200,38,20,18,361,181,180,198,108,90,351,173,178,347,172,175,163,73,90,80,29,51,17,6,11,1,1,0,8,7,1,182,182,62,59,31,21,9,0,0,116,98,18,9,115,10,37,29
513101141,0,,,481,236,245,86,40,46,380,189,191,287,152,135,371,183,188,367,182,185,93,37,56,49,18,31,17,6,11,1,0,1,10,8,2,217,217,92,48,36,25,13,1,2,123,107,16,29,61,19,16,18
513101142,0,,,566,267,299,74,38,36,487,227,260,270,135,135,467,219,248,460,214,246,217,92,125,118,42,76,47,15,32,4,2,2,4,4,0,243,243,76,75,47,31,12,0,2,165,146,19,20,146,4,48,41
513101143,0,,,564,271,293,55,32,23,508,239,269,290,145,145,490,227,263,478,221,257,218,94,124,117,49,68,31,8,23,3,0,3,7,3,4,260,260,77,106,44,23,9,1,0,183,167,16,13,153,0,49,47
513101144,0,,,554,275,279,142,71,71,401,199,202,314,159,155,378,187,191,371,185,186,87,40,47,43,19,24,13,5,8,2,0,2,5,3,2,223,223,85,45,24,44,20,4,1,134,123,11,31,59,8,24,18
513101151,0,,,344,174,170,40,21,19,297,150,147,186,103,83,291,147,144,288,147,141,111,47,64,63,23,40,21,10,11,0,0,0,6,5,1,155,155,54,49,29,14,6,2,1,100,90,10,15,78,4,24,18
